state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,hip_angle,hip_velocity,hip_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,temperature
734.322,30.54690652,-0.706787109,0.573242188,0.174316406,4.519083969,94.5648855,-133.8015267,24315,-323,-394,3.625,-25.40024558,-0.853644427,FALSE,0.008580053,FALSE,,23625,,35
734.327,30.55190826,-0.978271484,0.58984375,0.15625,-0.061068702,92.21374046,-154.7480916,24227,-397,-388,3.339355469,-30.78831244,-0.841460506,FALSE,0.012857462,FALSE,,23427,,35
734.332,30.55690969,-0.020996094,0.811523438,-0.263427734,-13.09923664,86.6259542,-178.870229,24128,-445,-401,3.2734375,-35.03613383,-0.869846433,FALSE,0.01709087,FALSE,,23381,,35
734.337,30.56191182,-0.832275391,1.405517578,-0.026367188,-15.63358779,26.19847328,-186.1068702,24010,-520,-345,3.009765625,-37.68187299,-0.74902816,FALSE,0.02138679,FALSE,,23198,,35
734.342,30.56691279,-0.037353516,4,1.133789063,-43.08396947,14.80916031,-150.0458015,23874,-609,-252,3.141601563,-38.20500308,-0.546877407,FALSE,0.025631844,FALSE,,23289,,35
734.347,30.57191507,1.234863281,4,0.909423828,-78.50381679,-5.221374046,-84.09160305,23722,-676,-118,4.811523438,-28.76384289,-0.25459414,FALSE,0.029941339,FALSE,,24443,,35
734.352,30.57691669,1.697998047,0.583007813,-2.100097656,-0.671755725,134.9618321,-73.74045802,23571,-664,-94,6.217773438,-0.80499218,-0.20176775,FALSE,0.034174511,FALSE,,25405,,35
734.357,30.58191925,-1.027832031,0.321289063,-1.297851563,61.40458015,-14.38167939,-144.6717557,23441,-556,-53,7.184570313,39.07885798,-0.113353243,FALSE,0.038469006,FALSE,,26060,,35
734.362,30.58692058,0.428222656,1.588134766,-0.651123047,78.90076336,82.87022901,-171.0839695,23438,112,2413,7.250488281,75.19891818,5.159511985,FALSE,0.042724312,FALSE,,26104,,35
734.367,30.59192227,0.530029297,1.7734375,-0.231445313,66.10687023,5.099236641,-163.9694656,23653,1014,2576,7.426269531,97.44248959,5.504433489,FALSE,0.04701721,FALSE,,26222,,35
734.372,30.59692443,0.389892578,-0.372558594,-0.498046875,57.46564885,-1.435114504,-149.4045802,23976,1458,1392,7.689941406,106.6165121,2.971529306,FALSE,0.05126709,FALSE,,26400,,35
734.377,30.60192658,0.43359375,-0.014160156,-0.192871094,47.05343511,4.396946565,-138.0152672,24337,1586,491,8.173339844,108.7012887,1.046273585,FALSE,0.055570747,FALSE,,26723,,35
734.382,30.60692769,-0.580566406,0.833251953,-0.074707031,18.41221374,-74.53435115,-120.7328244,24683,1518,80,8.72265625,108.4548278,0.170129716,FALSE,0.059823663,FALSE,,27089,,35
734.387,30.61192979,0.640380859,0.280273438,-0.193359375,-18.71755725,-65.46564885,-103.9389313,25013,1444,32,9.931152344,110.792844,0.067760114,FALSE,0.064152746,FALSE,,27887,,35
734.392,30.6169309,0.260986328,0.645019531,0.047851563,-53.46564885,-57.86259542,-97.55725191,25329,1379,64,10.76611328,118.6604187,0.135146952,FALSE,0.06838617,FALSE,,28432,,35
734.397,30.62193298,0.224609375,0.981445313,0.071044922,-57.52671756,-51.54198473,-91.81679389,25632,1331,115,12.0625,130.9427232,0.241912505,FALSE,0.072669402,FALSE,,29267,,35
734.402,30.62693484,0.03515625,1.112060547,0.110351563,-59.29770992,-65.74045802,-101.3129771,25948,1414,530,12.89746094,145.4227695,1.112337723,FALSE,0.076995399,FALSE,,29797,,35
734.407,30.63193751,-0.069824219,1.377929688,0.314941406,-52.42748092,-82.6259542,-115.0839695,26304,1588,740,14.01806641,159.4430527,1.548352482,FALSE,0.081267064,FALSE,,30498,,35
734.412,30.63693903,1.149414063,1.876464844,0.557861328,-25.4351145,-4.244274809,-150.1984733,26709,1815,873,14.56738281,170.1887718,1.823848454,FALSE,0.085539632,FALSE,,30838,,35
734.417,30.64194109,-0.010498047,1.870605469,0.822998047,-14.53435115,-38.16793893,-171.2671756,27157,1981,573,14.83105469,173.3817404,1.196197306,FALSE,0.089768215,FALSE,,30999,,35
734.422,30.64694324,0.238037109,1.334472656,0.546386719,-6.106870229,-3.114503817,-187.2671756,27620,2044,472,14.78710938,165.6492782,0.985473629,FALSE,0.094003949,FALSE,,30972,,35
734.427,30.65194523,0.132568359,1.190429688,0.381347656,4.641221374,0.641221374,-196.7022901,28106,2143,427,14.43554688,146.6768158,0.89240793,FALSE,0.098313286,FALSE,,30756,,35
734.432,30.65694701,0.013183594,1.397460938,0.147460938,15.96946565,49.89312977,-215.0229008,28586,2112,120,13.99609375,117.9598646,0.251099332,FALSE,0.102559716,FALSE,,30485,,35
734.437,30.66194948,-0.146728516,1.407226563,0.081542969,20.79389313,67.54198473,-228.1832061,29053,2035,-60,13.05126953,81.32863872,-0.125872452,FALSE,0.106842552,FALSE,,29894,,35
734.442,30.66695093,-1.631103516,1.12109375,0.062011719,26.29007634,-3.114503817,-238.5648855,29402,1921,-310,12.37011719,39.21052858,-0.651553047,FALSE,0.111092842,FALSE,,29463,,35
734.447,30.67195363,-0.164550781,0.922607422,-0.276367188,20.76335878,23.72519084,-239.7251908,29781,1637,-746,11.09570313,-5.337791002,-1.573703131,FALSE,0.115401498,FALSE,,28646,,35
734.452,30.67695517,-1.358886719,0.646484375,-0.405517578,17.64885496,1.984732824,-211.5725191,30038,1056,-2423,10.28271484,-49.71940492,-5.124581954,FALSE,0.119650808,FALSE,,28117,,35
734.462,30.68195733,-0.810791016,1.005371094,-0.320068359,7.72519084,-0.427480916,-193.0687023,29920,-601,-1480,8.393066406,-89.63446041,-3.151190321,FALSE,0.12393347,FALSE,,26870,,35
734.467,30.68695861,-0.640136719,0.723144531,-0.388183594,5.06870229,-5.526717557,-178.3816794,29692,-1031,-1023,7.382324219,-122.9488253,-2.186318874,FALSE,0.128190452,FALSE,,26193,,35
734.472,30.69696141,-0.728271484,0.890625,-0.288330078,-0.152671756,-5.099236641,-151.6335878,29389,-1377,-1587,6.745117188,-148.912284,-3.399752474,FALSE,0.136745048,FALSE,,25763,,35
734.477,30.70196355,-0.602294922,0.986816406,-0.248291016,-1.374045802,-0.641221374,-148.7022901,28966,-1888,-1235,5.888183594,-166.2220966,-2.654129391,FALSE,0.141059828,FALSE,,25180,,35
734.487,30.70696494,-0.287841797,0.889648438,-0.232910156,-3.969465649,-2.625954198,-127.7862595,28047,-2013,-19,4.525878906,-176.1500379,-0.041036006,FALSE,0.145289551,FALSE,,24247,,35
734.492,30.711967,-0.345703125,0.943115234,-0.192871094,-4.854961832,-1.160305344,-116.3664122,27601,-1952,-47,4.020507813,-179.3104611,-0.10169148,FALSE,0.149584474,FALSE,,23898,,35
734.502,30.7219706,-0.327636719,0.937988281,-0.182617188,-5.160305344,-3.969465649,-102.1068702,26659,-2159,-422,2.921875,-175.934985,-0.916467315,FALSE,0.158120179,FALSE,,23137,,35
734.507,30.72697142,-0.266601563,0.955810547,-0.165771484,-4.427480916,-2.320610687,-99.23664122,26170,-2148,-40,2.306640625,-168.5506064,-0.087040362,FALSE,0.162380025,FALSE,,22708,,35
734.512,30.73197381,-0.143554688,0.939453125,-0.08984375,-2.687022901,-2.870229008,-87.05343511,25695,-2087,-42,1.911132813,-159.0118109,-0.091503586,FALSE,0.166664016,FALSE,,22432,,35
734.517,30.73697519,-0.215332031,0.945068359,-0.057373047,-0.519083969,-2.320610687,-83.48091603,25222,-2080,-133,1.405761719,-147.7984774,-0.290193173,FALSE,0.170925081,FALSE,,22078,,35
734.522,30.74197734,-0.214111328,0.942626953,-0.044433594,1.34351145,-1.526717557,-80.97709924,24755,-2046,-71,1.032226563,-135.8824405,-0.155077927,FALSE,0.175208138,FALSE,,21816,,35
734.527,30.74697849,-0.172851563,0.950195313,-0.061767578,3.114503817,-1.801526718,-76.1221374,24302,-1983,-27,0.63671875,-123.9434384,-0.059035938,FALSE,0.179475959,FALSE,,21538,,35
734.532,30.75198098,-0.180175781,0.949951172,-0.106689453,6.41221374,-3.816793893,-69.09923664,23863,-1922,5,0.329101563,-112.2427529,0.010941198,FALSE,0.183760709,FALSE,,21321,,35
734.537,30.75698191,-0.079833984,0.956542969,-0.087646484,8.183206107,1.618320611,-65.92366412,23446,-1830,40,-0.06640625,-101.3700979,0.087613853,FALSE,0.188017929,FALSE,,21043,,35
734.542,30.76198408,-0.180175781,0.984863281,-0.137207031,8.061068702,-1.038167939,-62.04580153,23048,-1738,62,-0.286132813,-91.54891166,0.135872567,FALSE,0.19230404,FALSE,,20888,,35
734.547,30.76698588,-0.179931641,0.979980469,-0.176757813,8.183206107,-0.488549618,-58.6870229,22672,-1652,71,-0.637695313,-82.66151448,0.155726436,FALSE,0.196569408,FALSE,,20639,,35
734.552,30.77198816,-0.201171875,0.991943359,-0.242675781,9.160305344,0.946564885,-51.78625954,22314,-1565,84,-0.835449219,-74.82218883,0.184326627,FALSE,0.200889062,FALSE,,20500,,35
734.557,30.77698953,-0.244628906,1.007080078,-0.263427734,9.129770992,0.244274809,-47.51145038,21975,-1489,90,-1.12109375,-67.93177773,0.197627423,FALSE,0.205128103,FALSE,,20297,,35
734.562,30.78199217,-0.264404297,1.009765625,-0.275878906,7.572519084,-0.244274809,-43.23664122,21652,-1409,105,-1.252929688,-61.67394316,0.230637858,FALSE,0.20944793,FALSE,,20204,,35
734.567,30.78699411,-0.271728516,0.99609375,-0.285888672,5.923664122,-1.06870229,-39.20610687,21349,-1324,105,-1.428710938,-55.6184702,0.230734614,FALSE,0.213669804,FALSE,,20080,,35
734.572,30.79199562,-0.248779297,1.01171875,-0.323242188,2.900763359,-3.755725191,-31.35877863,21064,-1251,117,-1.560546875,-49.7379544,0.25718518,FALSE,0.217950646,FALSE,,19986,,35
734.577,30.7969966,-0.195556641,1.020996094,-0.327148438,1.007633588,-3.20610687,-28.09160305,20800,-1157,124,-1.692382813,-44.26553588,0.272658093,FALSE,0.222248987,FALSE,,19893,,35
